BTC-USD,ETH-USD,XRP-USD,SOL-USD,BNB-USD
11592.4892578125,389.1263427734375,0.2806819975376129,2.9436678886413574,22.12899398803711
11681.8251953125,395.83514404296875,0.286545991897583,3.020885944366455,22.23982048034668
11664.84765625,391.3844909667969,0.28538599610328674,3.3224310874938965,21.87084197998047
11774.595703125,408.1441955566406,0.28921499848365784,3.3449859619140625,22.605852127075195
11366.134765625,384.00103759765625,0.2779270112514496,3.264849901199341,21.475366592407227
11488.36328125,386.46612548828125,0.2774910032749176,3.5583748817443848,22.277305603027344
11323.3974609375,382.63262939453125,0.26451098918914795,3.4450600147247314,23.080753326416016
11542.5,395.8746643066406,0.2720459997653961,4.011393070220947,23.133811950683594
11506.865234375,399.9214782714844,0.27449700236320496,3.968808889389038,23.011272430419922
11711.505859375,428.3957214355469,0.28303399682044983,4.4358229637146,23.644914627075195
11680.8203125,435.0797424316406,0.28176599740982056,4.782045841217041,23.193050384521484
11970.478515625,477.0519104003906,0.2956959903240204,4.344515800476074,24.82209587097168
11414.0341796875,440.0404968261719,0.27646100521087646,4.1644721031188965,24.69036293029785
10245.296875,385.67193603515625,0.24658000469207764,3.5273399353027344,20.61988639831543
10511.8134765625,388.24114990234375,0.25588300824165344,3.5457940101623535,21.056106567382812
10169.5673828125,335.26007080078125,0.2376919984817505,2.5979158878326416,19.47876739501953
10280.3515625,353.3622741699219,0.24073100090026855,3.086042881011963,23.190662384033203
10369.5634765625,352.6734924316406,0.24217399954795837,2.928528070449829,22.393306732177734
10131.5166015625,337.60211181640625,0.23675300180912018,2.4689769744873047,23.190248489379883
10242.34765625,351.1100158691406,0.2396090030670166,3.636378049850464,24.530290603637695
10363.138671875,368.1018981933594,0.2435300052165985,3.469836950302124,24.55988883972168
10400.9150390625,374.6955871582031,0.24329200387001038,3.4274280071258545,25.451414108276367
10442.1708984375,387.18310546875,0.24781399965286255,3.332659959793091,28.529848098754883
